Linux 5.4.0-100-generic (node-0.vhive-test.ut-osa-pg0.wisc.cloudlab.us) 	02/14/2023 	_x86_64_	(40 CPU)

01:30:01 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:55:35 PM 20001     16283  12936.00      0.00 29635588 21657144  11.01  python3
01:55:36 PM 20001     16283   9493.00      0.00 29660504 21682080  11.02  python3
01:55:37 PM 20001     16283  13823.00      0.00 29695612 21717316  11.04  python3
01:55:38 PM 20001     16283  13157.00      0.00 29731240 21752844  11.06  python3
01:55:39 PM 20001     16283  15421.00      0.00 29766388 21787956  11.08  python3
01:55:40 PM 20001     16283  53744.00      0.00 29787300 21808952  11.09  python3
01:55:41 PM 20001     16283  12923.00      0.00 29822372 21844272  11.11  python3
01:55:42 PM 20001     16283  12944.00      0.00 29857752 21879492  11.12  python3
01:55:43 PM 20001     16283  19337.00      0.00 29925624 21941252  11.16  python3
01:55:44 PM 20001     16283  10541.00      0.00 29953528 21969268  11.17  python3
01:55:45 PM 20001     16283   6341.00      0.00 29969912 21985624  11.18  python3
01:55:46 PM 20001     16283  10810.00      0.00 29997048 22012860  11.19  python3
01:55:47 PM 20001     16283  11446.00      0.00 30027596 22043720  11.21  python3
01:55:48 PM 20001     16283  12701.00      0.00 30063468 22079464  11.23  python3
01:55:49 PM 20001     16283  12692.00      0.00 30099456 22115736  11.24  python3
01:55:50 PM 20001     16283  12134.00      0.00 30136512 22152700  11.26  python3
01:55:51 PM 20001     16283  18633.00      0.00 30155600 22172004  11.27  python3
01:55:52 PM 20001     16283  10929.00      0.00 30195460 22211776  11.29  python3
01:55:53 PM 20001     16283  10639.00      0.00 30234288 22250668  11.31  python3
01:55:54 PM 20001     16283  10734.00      0.00 30273896 22290328  11.33  python3
01:55:55 PM 20001     16283  10694.00      0.00 30313344 22329796  11.35  python3
01:55:56 PM 20001     16283  11755.00      0.00 30352788 22369424  11.37  python3
01:55:57 PM 20001     16283  11450.00      0.00 30392904 22409500  11.39  python3
01:55:58 PM 20001     16283  10659.00      0.00 30409292 22426184  11.40  python3
01:55:59 PM 20001     16283  11209.00      0.00 30447728 22464384  11.42  python3
01:56:00 PM 20001     16283  11361.00      0.00 30486668 22503460  11.44  python3
01:56:01 PM 20001     16283  14712.00      0.00 30526208 22542968  11.46  python3
01:56:02 PM 20001     16283  12800.00      0.00 30565844 22582680  11.48  python3
01:56:03 PM 20001     16283  11827.00      0.00 30605184 22622084  11.50  python3
01:56:04 PM 20001     16283  13865.00      0.00 30649716 22666688  11.52  python3
01:56:05 PM 20001     16283  11943.00      0.00 30688500 22705716  11.54  python3
01:56:06 PM 20001     16283  12808.00      0.00 30728444 22745824  11.56  python3
01:56:07 PM 20001     16283  87361.00      0.00 30753212 22770672  11.58  python3
01:56:08 PM 20001     16283   6571.00      0.00 30774356 22791768  11.59  python3
01:56:09 PM 20001     16283  11930.00      0.00 30813404 22830860  11.61  python3
01:56:10 PM 20001     16283  11521.00      0.00 30852732 22870112  11.63  python3
01:56:11 PM 20001     16283  11192.00      0.00 30891792 22909372  11.65  python3
01:56:12 PM 20001     16283  11684.00      0.00 30931536 22949220  11.67  python3
01:56:13 PM 20001     16283  11661.00      0.00 30970872 22988436  11.69  python3
01:56:14 PM 20001     16283  11482.00      0.00 31010188 23027840  11.71  python3
01:56:15 PM 20001     16283   6210.00      0.00 28236888 14816368   7.53  python3
01:56:16 PM 20001     16283    545.00      0.00 28236888 15848648   8.06  python3
01:56:17 PM 20001     16283    572.00      0.00 28236888 16913608   8.60  python3
01:56:18 PM 20001     16283    537.00      0.00 28236888 17951944   9.13  python3
01:56:19 PM 20001     16283    532.00      0.00 28236888 19018952   9.67  python3
01:56:20 PM 20001     16283    943.00      0.00 28236888 20063432  10.20  python3
01:56:21 PM 20001     16283  18736.00      0.00 28262420 20280168  10.31  python3
01:56:22 PM 20001     16283  20348.00      0.00 28301736 20319796  10.33  python3
01:56:23 PM 20001     16283  20327.00      0.00 28340608 20358560  10.35  python3
01:56:24 PM 20001     16283  18536.00      0.00 28378988 20397056  10.37  python3
01:56:25 PM 20001     16283 364700.00      0.00 28385952 20404016  10.37  python3
01:56:26 PM 20001     16283   6649.00      0.00 28405296 20423456  10.38  python3
01:56:27 PM 20001     16283  13669.00      0.00 28445124 20463308  10.40  python3
01:56:28 PM 20001     16283  13652.00      0.00 28484460 20502664  10.42  python3
01:56:29 PM 20001     16283  13547.00      0.00 28523400 20541872  10.44  python3
01:56:30 PM 20001     16283  12922.00      0.00 28562704 20581008  10.46  python3
01:56:31 PM 20001     16283  13006.00      0.00 28602304 20620844  10.48  python3
01:56:32 PM 20001     16283  12736.00      0.00 28641880 20660580  10.50  python3
01:56:33 PM 20001     16283  12715.00      0.00 28681216 20699728  10.52  python3
01:56:34 PM 20001     16283  11989.00      0.00 28720392 20739012  10.54  python3
01:56:35 PM 20001     16283  12317.00      0.00 28759452 20778280  10.56  python3
01:56:36 PM 20001     16283  12402.00      0.00 28798388 20817060  10.58  python3
01:56:37 PM 20001     16283  12761.00      0.00 28837460 20856332  10.60  python3
01:56:38 PM 20001     16283  11613.00      0.00 28876140 20894976  10.62  python3
01:56:39 PM 20001     16283  57885.00      0.00 28908956 20927968  10.64  python3
01:56:40 PM 20001     16283   1598.00      0.00 28909212 20928312  10.64  python3
01:56:41 PM 20001     16283  11944.00      0.00 28947884 20967128  10.66  python3
01:56:42 PM 20001     16283  11967.00      0.00 28987092 21006376  10.68  python3
01:56:43 PM 20001     16283  11770.00      0.00 29026044 21045080  10.70  python3
01:56:44 PM 20001     16283  11138.61      0.00 29065128 21084388  10.72  python3
01:56:45 PM 20001     16283  11746.00      0.00 29104572 21123816  10.74  python3
01:56:46 PM 20001     16283  11859.00      0.00 29143772 21163156  10.76  python3
01:56:47 PM 20001     16283  12446.00      0.00 29182704 21202148  10.78  python3
01:56:48 PM 20001     16283  11615.00      0.00 29221016 21240440  10.80  python3
01:56:49 PM 20001     16283  11910.00      0.00 29260444 21280012  10.82  python3
01:56:50 PM 20001     16283  12035.00      0.00 29300280 21319932  10.84  python3
01:56:51 PM 20001     16283  13422.00      0.00 34527428 15369892   7.81  python3
01:56:52 PM 20001     16283   1264.00      0.00 34527428 16399536   8.34  python3
01:56:53 PM 20001     16283    527.00      0.00 34527428 17478832   8.89  python3
01:56:54 PM 20001     16283    527.00      0.00 34527428 18558128   9.44  python3
01:56:55 PM 20001     16283    526.00      0.00 34527428 19635376   9.98  python3
01:56:56 PM 20001     16283    525.00      0.00 34527428 20710576  10.53  python3
01:56:57 PM 20001     16283    538.00      0.00 34527428 21789872  11.08  python3
01:56:58 PM 20001     16283    935.00      0.00 34527428 22875312  11.63  python3
01:56:59 PM 20001     16283    530.00      0.00 34527428 23958704  12.18  python3
01:57:00 PM 20001     16283    531.00      0.00 34527428 25042096  12.73  python3
01:57:01 PM 20001     16283    532.00      0.00 34527428 26129584  13.28  python3
01:57:02 PM 20001     16283   9810.00      0.00 34540072 26560116  13.50  python3
01:57:03 PM 20001     16283  15732.00      0.00 34578672 26598640  13.52  python3
01:57:04 PM 20001     16283  17270.00      0.00 34628788 26648820  13.55  python3
01:57:05 PM 20001     16283  13692.00      0.00 34666168 26686292  13.57  python3
01:57:06 PM 20001     16283  13448.00      0.00 34704388 26724664  13.59  python3
01:57:07 PM 20001     16283  13204.00      0.00 34742332 26762752  13.61  python3
01:57:08 PM 20001     16283  12891.00      0.00 34780556 26800936  13.63  python3
01:57:09 PM 20001     16283 238675.00      0.00 34781592 26802108  13.63  python3
01:57:10 PM 20001     16283   3624.00      0.00 34793984 26814496  13.63  python3
01:57:11 PM 20001     16283  10739.00      0.00 34832220 26853032  13.65  python3
01:57:12 PM 20001     16283  10778.00      0.00 34869948 26890644  13.67  python3
01:57:13 PM 20001     16283  10528.00      0.00 34908188 26928768  13.69  python3
01:57:14 PM 20001     16283  10285.00      0.00 34944736 26965784  13.71  python3
01:57:15 PM 20001     16283  10355.00      0.00 34982300 27003312  13.73  python3
01:57:16 PM 20001     16283  10101.00      0.00 35019376 27040544  13.75  python3
01:57:17 PM 20001     16283  10227.00      0.00 35056964 27078160  13.77  python3
01:57:18 PM 20001     16283  10260.00      0.00 35094444 27115644  13.79  python3
01:57:19 PM 20001     16283  10337.00      0.00 35132644 27154032  13.81  python3
01:57:20 PM 20001     16283  10091.00      0.00 35169960 27191240  13.82  python3
01:57:21 PM 20001     16283  10036.00      0.00 35207128 27228460  13.84  python3
01:57:22 PM 20001     16283   9836.00      0.00 35243408 27264896  13.86  python3
01:57:23 PM 20001     16283  10033.00      0.00 35280572 27302376  13.88  python3
01:57:24 PM 20001     16283  10027.00      0.00 35318168 27339960  13.90  python3
01:57:25 PM 20001     16283  10145.00      0.00 35355236 27376964  13.92  python3
01:57:26 PM 20001     16283  10073.00      0.00 35392568 27414376  13.94  python3
01:57:27 PM 20001     16283   9994.00      0.00 35429752 27451832  13.96  python3
01:57:28 PM 20001     16283   9886.00      0.00 35466976 27489100  13.98  python3
01:57:29 PM 20001     16283   9907.00      0.00 35511204 27526604  13.99  python3
01:57:30 PM 20001     16283   9830.00      0.00 35548296 27563476  14.01  python3
01:57:31 PM 20001     16283   9935.00      0.00 35585988 27601404  14.03  python3
01:57:32 PM 20001     16283  10053.00      0.00 35623964 27639356  14.05  python3
01:57:33 PM 20001     16283   9696.00      0.00 35660660 27676104  14.07  python3
01:57:34 PM 20001     16283   5868.00      0.00 35683012 27698532  14.08  python3
01:57:35 PM 20001     16283      0.00      0.00 35683012 27698532  14.08  python3
01:57:36 PM 20001     16283   7278.00      0.00 35710380 27725876  14.10  python3
01:57:37 PM 20001     16283  10069.00      0.00 35748332 27763968  14.12  python3
01:57:38 PM 20001     16283  10018.00      0.00 35786328 27802288  14.13  python3
01:57:39 PM 20001     16283   9789.00      0.00 35823388 27839292  14.15  python3
01:57:40 PM 20001     16283   9783.00      0.00 35859928 27875808  14.17  python3
01:57:41 PM 20001     16283  10186.00      0.00 35898660 27914832  14.19  python3
01:57:42 PM 20001     16283   9857.00      0.00 35936000 27952240  14.21  python3
01:57:43 PM 20001     16283  10046.00      0.00 35973164 27989560  14.23  python3
01:57:44 PM 20001     16283   9928.00      0.00 36010744 28027020  14.25  python3
01:57:45 PM 20001     16283   9814.00      0.00 36048276 28064580  14.27  python3
01:57:46 PM 20001     16283  10014.00      0.00 36086364 28102908  14.29  python3
01:57:47 PM 20001     16283   9767.00      0.00 36123548 28140116  14.31  python3
01:57:48 PM 20001     16283   9772.00      0.00 36160596 28177344  14.33  python3
01:57:49 PM 20001     16283   9722.00      0.00 36198024 28214700  14.34  python3
01:57:50 PM 20001     16283   9890.00      0.00 36236108 28253016  14.36  python3
01:57:51 PM 20001     16283  10142.00      0.00 36274696 28291624  14.38  python3
01:57:52 PM 20001     16283   9767.00      0.00 36312000 28328936  14.40  python3
01:57:53 PM 20001     16283  10037.00      0.00 36350104 28367016  14.42  python3
01:57:54 PM 20001     16283   9748.00      0.00 36387568 28404628  14.44  python3
01:57:55 PM 20001     16283   9629.00      0.00 36424636 28442028  14.46  python3
01:57:56 PM 20001     16283   9914.00      0.00 36462612 28479868  14.48  python3
01:57:57 PM 20001     16283  10183.00      0.00 36501492 28519088  14.50  python3
01:57:58 PM 20001     16283  10010.00      0.00 36539992 28557488  14.52  python3
01:57:59 PM 20001     16283   9845.00      0.00 36578064 28595640  14.54  python3
01:58:00 PM 20001     16283  10049.00      0.00 36616924 28634612  14.56  python3
01:58:01 PM 20001     16283   9769.00      0.00 36654396 28672356  14.58  python3
01:58:02 PM 20001     16283   9736.00      0.00 36692224 28709936  14.60  python3
01:58:03 PM 20001     16283   9427.00      0.00 36728624 17554892   8.93  python3
01:58:04 PM 20001     16283   1680.00      0.00 36728624 18608908   9.46  python3
01:58:05 PM 20001     16283    525.00      0.00 36728624 19684108  10.01  python3
01:58:06 PM 20001     16283    522.00      0.00 36728624 20753164  10.55  python3
01:58:07 PM 20001     16283    525.00      0.00 36728624 21826316  11.10  python3
01:58:08 PM 20001     16283    529.00      0.00 36728624 22909708  11.65  python3
01:58:09 PM 20001     16283    525.00      0.00 36728624 23984908  12.19  python3
01:58:10 PM 20001     16283    529.00      0.00 36728624 25068300  12.74  python3
01:58:11 PM 20001     16283    530.00      0.00 36728624 26147596  13.29  python3
01:58:12 PM 20001     16283    533.00      0.00 36728624 27224844  13.84  python3
01:58:13 PM 20001     16283    528.00      0.00 36728624 28306188  14.39  python3
01:58:14 PM 20001     16283   3558.00      0.00 36741272 28759184  14.62  python3
01:58:15 PM 20001     16283   9616.00      0.00 36778464 28796492  14.64  python3
01:58:16 PM 20001     16283  41974.00      0.00 36786092 28804152  14.64  python3
01:58:17 PM 20001     16283      0.00      0.00 36786092 28804152  14.64  python3
01:58:18 PM 20001     16283   6608.00      0.00 36811280 28829272  14.66  python3
01:58:19 PM 20001     16283   9728.00      0.00 36848336 28866544  14.68  python3
01:58:20 PM 20001     16283   9945.00      0.00 36886552 28904896  14.70  python3
01:58:21 PM 20001     16283  10030.00      0.00 36924924 28943088  14.71  python3
01:58:22 PM 20001     16283  10042.00      0.00 36963136 28981416  14.73  python3
01:58:23 PM 20001     16283  10056.00      0.00 37001856 29020264  14.75  python3
01:58:24 PM 20001     16283   9896.00      0.00 37039812 29058620  14.77  python3
01:58:25 PM 20001     16283  17836.00      0.00 37110124 29128776  14.81  python3
01:58:26 PM 20001     16283   7510.00      0.00 37139052 29157812  14.82  python3
01:58:27 PM 20001     16283   8958.00      0.00 37173264 29191988  14.84  python3
01:58:28 PM 20001     16283   9827.00      0.00 37211444 29230500  14.86  python3
01:58:29 PM 20001     16283   9863.00      0.00 37249644 29268808  14.88  python3
01:58:30 PM 20001     16283   9803.00      0.00 37287852 29306924  14.90  python3
01:58:31 PM 20001     16283   9917.00      0.00 37325928 29345048  14.92  python3
01:58:32 PM 20001     16283   9442.00      0.00 37362336 29381796  14.94  python3
01:58:33 PM 20001     16283   9888.00      0.00 37400556 29419832  14.96  python3
01:58:34 PM 20001     16283  10270.00      0.00 37440680 29459948  14.98  python3
01:58:35 PM 20001     16283  10001.00      0.00 37478756 29498260  15.00  python3
01:58:36 PM 20001     16283  10050.00      0.00 37516964 29536504  15.02  python3
01:58:37 PM 20001     16283   9957.00      0.00 37556076 29575584  15.04  python3
01:58:38 PM 20001     16283   9780.00      0.00 37594172 29613808  15.06  python3
01:58:39 PM 20001     16283   9491.00      0.00 37630704 29650252  15.07  python3
01:58:40 PM 20001     16283   9720.00      0.00 37668156 29688196  15.09  python3
01:58:41 PM 20001     16283   9800.00      0.00 37705964 29726044  15.11  python3
01:58:42 PM 20001     16283   9807.00      0.00 37744064 29764004  15.13  python3
01:58:43 PM 20001     16283   9793.00      0.00 37782004 29802056  15.15  python3
01:58:44 PM 20001     16283   9922.00      0.00 37820200 29840512  15.17  python3
01:58:45 PM 20001     16283   9486.00      0.00 37856896 29877236  15.19  python3
01:58:46 PM 20001     16283   9732.67      0.00 37895076 29915296  15.21  python3
01:58:47 PM 20001     16283   9875.00      0.00 37933140 29953472  15.23  python3
01:58:48 PM 20001     16283   9832.00      0.00 37971076 29991700  15.25  python3
01:58:49 PM 20001     16283   9895.00      0.00 38009140 30029688  15.27  python3
01:58:50 PM 20001     16283   9780.00      0.00 38046688 30067368  15.29  python3
01:58:51 PM 20001     16283   9436.00      0.00 38083200 30103760  15.30  python3
01:58:52 PM 20001     16283   9800.00      0.00 38121384 30142172  15.32  python3
01:58:53 PM 20001     16283   9571.00      0.00 38158440 30179244  15.34  python3
01:58:54 PM 20001     16283 173838.00      0.00 38165016 30185980  15.35  python3
01:58:55 PM 20001     16283      0.00      0.00 38165016 30185980  15.35  python3
01:58:56 PM 20001     16283   1063.00      0.00 38169136 30189888  15.35  python3
01:58:57 PM 20001     16283   9499.00      0.00 38205532 30226660  15.37  python3
01:58:58 PM 20001     16283   9598.00      0.00 38242444 30263600  15.39  python3
01:58:59 PM 20001     16283   9750.00      0.00 38279872 30301128  15.41  python3
01:59:00 PM 20001     16283   9841.00      0.00 38317552 30338804  15.42  python3
01:59:01 PM 20001     16283   9823.00      0.00 38354744 30376172  15.44  python3
01:59:02 PM 20001     16283   9976.00      0.00 38393196 30414560  15.46  python3
01:59:03 PM 20001     16283   9755.00      0.00 38430544 30451924  15.48  python3
01:59:04 PM 20001     16283   9785.00      0.00 38468080 30489552  15.50  python3
01:59:05 PM 20001     16283   9935.00      0.00 38506040 30527796  15.52  python3
01:59:06 PM 20001     16283   9941.00      0.00 38544104 30565768  15.54  python3
01:59:07 PM 20001     16283   9701.00      0.00 38580524 30602392  15.56  python3
01:59:08 PM 20001     16283   9584.00      0.00 38617176 30638900  15.58  python3
01:59:09 PM 20001     16283   5586.00      0.00 37678224 20054004  10.20  python3
01:59:10 PM 20001     16283    523.00      0.00 37678224 21125212  10.74  python3
01:59:11 PM 20001     16283    523.00      0.00 37678224 22196316  11.28  python3
01:59:12 PM 20001     16283    528.00      0.00 37678224 23277660  11.83  python3
01:59:13 PM 20001     16283    529.00      0.00 37678224 24361052  12.39  python3
01:59:14 PM 20001     16283    524.00      0.00 37678224 25434204  12.93  python3
01:59:15 PM 20001     16283    529.00      0.00 37678224 26517596  13.48  python3
01:59:16 PM 20001     16283    528.00      0.00 37678224 27598940  14.03  python3
01:59:17 PM 20001     16283    525.00      0.00 37678224 28674140  14.58  python3
01:59:18 PM 20001     16283    480.00      0.00 37678224 29655132  15.08  python3
01:59:19 PM 20001     16283   9836.00      0.00 37706992 29729072  15.11  python3
01:59:20 PM 20001     16283  10120.00      0.00 37744400 29766344  15.13  python3
01:59:21 PM 20001     16283  10539.00      0.00 37788052 29802396  15.15  python3
01:59:22 PM 20001     16283  10059.00      0.00 37824620 29838996  15.17  python3
01:59:23 PM 20001     16283  10531.00      0.00 37862692 29877332  15.19  python3
01:59:24 PM 20001     16283  10448.00      0.00 37900620 29915192  15.21  python3
01:59:25 PM 20001     16283  10612.00      0.00 37938660 29953232  15.23  python3
01:59:26 PM 20001     16283  10660.00      0.00 37975980 29990756  15.25  python3
01:59:27 PM 20001     16283   9865.00      0.00 38011864 30026824  15.27  python3
01:59:28 PM 20001     16283  11556.00      0.00 38047232 30062280  15.28  python3
01:59:29 PM 20001     16283  10418.00      0.00 38083764 30098552  15.30  python3
01:59:30 PM 20001     16283  10592.00      0.00 38121048 30136060  15.32  python3
01:59:31 PM 20001     16283  10789.00      0.00 38157828 30172996  15.34  python3
01:59:32 PM 20001     16283  10200.00      0.00 38194584 30209736  15.36  python3
01:59:33 PM 20001     16283  11645.00      0.00 38231500 30246984  15.38  python3
01:59:34 PM 20001     16283  10976.00      0.00 38267752 30282804  15.40  python3
01:59:35 PM 20001     16283  10345.00      0.00 38304012 30319456  15.41  python3
01:59:36 PM 20001     16283  10583.00      0.00 38340296 30355708  15.43  python3
01:59:37 PM 20001     16283  11631.00      0.00 38376140 30391836  15.45  python3
01:59:38 PM 20001     16283  11311.00      0.00 38412660 30428292  15.47  python3
01:59:39 PM 20001     16283  11655.00      0.00 38449420 30465052  15.49  python3
01:59:40 PM 20001     16283  12410.00      0.00 38484784 30500412  15.51  python3
01:59:41 PM 20001     16283  11941.00      0.00 38521340 30537160  15.53  python3
01:59:42 PM 20001     16283  12062.00      0.00 38556436 30572404  15.54  python3
01:59:43 PM 20001     16283  11973.00      0.00 38591956 30607924  15.56  python3
01:59:44 PM 20001     16283  10557.00      0.00 38627324 30643532  15.58  python3
01:59:45 PM 20001     16283  11132.00      0.00 38662908 30679168  15.60  python3
01:59:46 PM 20001     16283  11604.00      0.00 38699048 30715232  15.62  python3
01:59:47 PM 20001     16283  12130.00      0.00 38734632 30750948  15.63  python3
01:59:48 PM 20001     16283  12561.00      0.00 38769852 30786180  15.65  python3
01:59:49 PM 20001     16283  12332.00      0.00 38804816 30821340  15.67  python3
01:59:50 PM 20001     16283  12192.00      0.00 38841856 30858284  15.69  python3
01:59:51 PM 20001     16283  12574.00      0.00 38877328 30893892  15.71  python3
01:59:52 PM 20001     16283   7050.00      0.00 29947124 21119692  10.74  python3
01:59:53 PM 20001     16283  61643.00      0.00 29947380 21963924  11.17  python3
01:59:54 PM 20001     16283 307009.00      0.00 29947380 21963924  11.17  python3
01:59:55 PM 20001     16283  33865.00      0.00 29947380 21963924  11.17  python3
01:59:56 PM 20001     16283      0.00      0.00 29947380 21963924  11.17  python3
01:59:57 PM 20001     16283  45136.00      0.00 29970452 21987076  11.18  python3
01:59:58 PM 20001     16283  11813.00      0.00 30009760 22026444  11.20  python3
01:59:59 PM 20001     16283  11001.00      0.00 30049564 22066280  11.22  python3
02:00:00 PM 20001     16283  11006.00      0.00 30089864 22106376  11.24  python3
02:00:01 PM 20001     16283  10625.00      0.00 30129424 22146336  11.26  python3
02:00:02 PM 20001     16283  10501.00      0.00 30169236 22186052  11.28  python3
02:00:03 PM 20001     16283  10511.00      0.00 30209164 22225984  11.30  python3
02:00:04 PM 20001     16283  10460.00      0.00 30249500 22266448  11.32  python3
02:00:05 PM 20001     16283  22010.00      0.00 37775948 21203196  10.78  python3
02:00:06 PM 20001     16283    585.00      0.00 37775948 22401452  11.39  python3
02:00:07 PM 20001     16283   1156.00      0.00 37775948 23599532  12.00  python3
02:00:08 PM 20001     16283    793.00      0.00 37775948 24793520  12.61  python3
02:00:09 PM 20001     16283    591.00      0.00 37775948 25995696  13.22  python3
02:00:10 PM 20001     16283    590.00      0.00 37775948 27197872  13.83  python3
02:00:11 PM 20001     16283    591.00      0.00 37775948 28404144  14.44  python3
02:00:12 PM 20001     16283    587.00      0.00 37775948 29602224  15.05  python3
02:00:13 PM 20001     16283 299571.00      0.00 38974176 30986176  15.75  python3
02:00:14 PM 20001     16283 426701.00      0.00 40681792 32692924  16.62  python3
02:00:15 PM 20001     16283 135188.00      0.00 41214940 33233852  16.90  python3
02:00:16 PM 20001     16283  15449.00      0.00 41240540 33246468  16.90  python3
02:00:17 PM 20001     16283  11884.00      0.00 50030800 33993200  17.28  python3
02:00:18 PM 20001     16283   1570.00      0.00 50030800 37204464  18.92  python3
02:00:19 PM 20001     16283   1567.00      0.00 50030800 40413680  20.55  python3
02:00:20 PM 20001     16283  19577.00      0.00 50151644 42161148  21.44  python3
02:00:21 PM 20001     16283      3.00      0.00 50151644 42161148  21.44  python3
02:00:22 PM 20001     16283      4.00      0.00 50151644 42161148  21.44  python3
02:00:23 PM 20001     16283      4.00      0.00 50151644 42161148  21.44  python3
02:00:24 PM 20001     16283      0.00      0.00 50151644 42161148  21.44  python3
02:00:25 PM 20001     16283     33.00      0.00 50151644 42161148  21.44  python3
02:00:26 PM 20001     16283     61.00      0.00 50151644 42161432  21.44  python3
02:00:27 PM 20001     16283      9.00      0.00 50151644 42161432  21.44  python3
02:00:28 PM 20001     16283     61.00      0.00 50151644 42161432  21.44  python3
02:00:29 PM 20001     16283     37.00      0.00 50151644 42161432  21.44  python3
02:00:30 PM 20001     16283     34.00      0.00 50151644 42161432  21.44  python3
02:00:31 PM 20001     16283     65.00      0.00 50151644 42161432  21.44  python3
02:00:32 PM 20001     16283     59.00      0.00 50151644 42161432  21.44  python3
02:00:33 PM 20001     16283     19.00      0.00 50151644 42161432  21.44  python3
02:00:34 PM 20001     16283     10.00      0.00 50151644 42161432  21.44  python3
02:00:35 PM 20001     16283     20.00      0.00 50151644 42161432  21.44  python3
02:00:36 PM 20001     16283   2155.00      0.00 50151644 42161432  21.44  python3
02:00:37 PM 20001     16283   4636.00      0.00 50151644 42161432  21.44  python3
02:00:38 PM 20001     16283     45.54      0.00 50151644 42161432  21.44  python3
02:00:39 PM 20001     16283     18.00      0.00 50151644 42161432  21.44  python3
02:00:40 PM 20001     16283     14.00      0.00 50151644 42161432  21.44  python3
02:00:41 PM 20001     16283     15.00      0.00 50151644 42161432  21.44  python3
02:00:42 PM 20001     16283     22.00      0.00 50151644 42161432  21.44  python3
02:00:43 PM 20001     16283     22.00      0.00 50151644 42161432  21.44  python3
02:00:44 PM 20001     16283     19.00      0.00 50151644 42161432  21.44  python3
02:00:45 PM 20001     16283     18.00      0.00 50151644 42161432  21.44  python3
02:00:46 PM 20001     16283     26.00      0.00 50151644 42161432  21.44  python3
02:00:47 PM 20001     16283     58.00      0.00 50151644 42161432  21.44  python3
02:00:48 PM 20001     16283    584.00      0.00 50151644 42161660  21.44  python3
02:00:49 PM 20001     16283     28.00      0.00 50151644 42161660  21.44  python3
02:00:50 PM 20001     16283     17.00      0.00 50151644 42161660  21.44  python3
02:00:51 PM 20001     16283  38730.00      0.00 50151644 42161944  21.44  python3
02:00:52 PM 20001     16283  81998.00      0.00 50151644 42161956  21.44  python3
02:00:53 PM 20001     16283  77876.00      0.00 50151644 42161956  21.44  python3
02:00:54 PM 20001     16283     21.00      0.00 50151644 42161956  21.44  python3
02:00:55 PM 20001     16283  57581.00      0.00 50151644 42162072  21.44  python3
02:00:56 PM 20001     16283  97844.00      0.00 50151644 42162088  21.44  python3
02:00:57 PM 20001     16283 114329.00      0.00 50151644 42162128  21.44  python3
02:00:58 PM 20001     16283 136885.00      0.00 50151644 42162140  21.44  python3
02:00:59 PM 20001     16283 134389.00      0.00 50151644 42162180  21.44  python3
02:01:00 PM 20001     16283  62684.00      0.00 50151644 42162196  21.44  python3
02:01:01 PM 20001     16283  78353.00      0.00 50151644 42162216  21.44  python3
02:01:02 PM 20001     16283  24423.00      0.00 50151644 42162232  21.44  python3
02:01:03 PM 20001     16283     46.00      0.00 50151644 42162232  21.44  python3
02:01:04 PM 20001     16283     57.00      0.00 50151644 42162232  21.44  python3
02:01:05 PM 20001     16283     50.00      0.00 50151644 42162232  21.44  python3
02:01:06 PM 20001     16283     53.00      0.00 50151644 42162232  21.44  python3
02:01:07 PM 20001     16283     44.00      0.00 50151644 42162232  21.44  python3
02:01:08 PM 20001     16283     52.00      0.00 50151644 42162232  21.44  python3
02:01:09 PM 20001     16283     51.00      0.00 50151644 42162232  21.44  python3
02:01:10 PM 20001     16283     51.00      0.00 50151644 42162232  21.44  python3
02:01:11 PM 20001     16283     44.00      0.00 50151644 42162352  21.44  python3
02:01:12 PM 20001     16283     53.00      0.00 50151644 42162352  21.44  python3
02:01:13 PM 20001     16283     52.00      0.00 50151644 42162352  21.44  python3
02:01:14 PM 20001     16283     51.00      0.00 50151644 42162352  21.44  python3
02:01:15 PM 20001     16283     49.00      0.00 50151644 42162352  21.44  python3
02:01:16 PM 20001     16283     39.00      0.00 50151644 42162352  21.44  python3
02:01:17 PM 20001     16283     48.00      0.00 50151644 42162352  21.44  python3
02:01:18 PM 20001     16283     60.00      0.00 50151644 42162528  21.44  python3
02:01:19 PM 20001     16283     51.00      0.00 50151644 42162528  21.44  python3
02:01:20 PM 20001     16283     44.00      0.00 50151644 42162528  21.44  python3
02:01:21 PM 20001     16283     56.00      0.00 50151644 42162528  21.44  python3
02:01:22 PM 20001     16283     50.00      0.00 50151644 42162528  21.44  python3
02:01:23 PM 20001     16283     48.00      0.00 50151644 42162528  21.44  python3
02:01:24 PM 20001     16283     48.00      0.00 50151644 42162528  21.44  python3
02:01:25 PM 20001     16283     39.00      0.00 50151644 42162528  21.44  python3
02:01:26 PM 20001     16283     52.00      0.00 50151644 42162528  21.44  python3
02:01:27 PM 20001     16283     64.00      0.00 50151644 42162528  21.44  python3
02:01:28 PM 20001     16283     47.00      0.00 50151644 42162528  21.44  python3
02:01:29 PM 20001     16283     42.00      0.00 50151644 42162528  21.44  python3
02:01:30 PM 20001     16283     49.00      0.00 50151644 42162528  21.44  python3
02:01:31 PM 20001     16283     52.00      0.00 50151644 42162820  21.44  python3
02:01:32 PM 20001     16283     43.00      0.00 50151644 42162820  21.44  python3
