Linux 5.4.0-100-generic (node-0.vhive-test.ut-osa-pg0.wisc.cloudlab.us) 	02/14/2023 	_x86_64_	(40 CPU)

11:21:23 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:27:19 PM 20001     22186   9934.00      0.00 27197808 17717280   9.01  python3
11:27:20 PM 20001     22186  24691.00      0.00 27219312 17739188   9.02  python3
11:27:21 PM 20001     22186  23840.00      0.00 27238768 17758388   9.03  python3
11:27:22 PM 20001     22186 414220.00      0.00 27244400 17764336   9.03  python3
11:27:23 PM 20001     22186 317312.00      0.00 27244400 17764336   9.03  python3
11:27:24 PM 20001     22186      3.00      0.00 27244400 17764336   9.03  python3
11:27:25 PM 20001     22186   4289.00      0.00 27251568 17771400   9.04  python3
11:27:26 PM 20001     22186  10498.00      0.00 27273072 17793368   9.05  python3
11:27:27 PM 20001     22186   9059.00      0.00 27293040 17813112   9.06  python3
11:27:28 PM 20001     22186   9531.00      0.00 27313264 17833464   9.07  python3
11:27:29 PM 20001     22186   7875.00      0.00 27332720 17853000   9.08  python3
11:27:30 PM 20001     22186   8511.00      0.00 27353968 17875036   9.09  python3
11:27:31 PM 20001     22186   7046.00      0.00 27373168 17894260   9.10  python3
11:27:32 PM 20001     22186   7653.00      0.00 27393904 17915000   9.11  python3
11:27:33 PM 20001     22186   7609.00      0.00 27415408 17936764   9.12  python3
11:27:34 PM 20001     22186   7260.00      0.00 27436400 17957640   9.13  python3
11:27:35 PM 20001     22186   7152.00      0.00 27456880 17978512   9.14  python3
11:27:36 PM 20001     22186   7140.00      0.00 27477872 17999428   9.15  python3
11:27:37 PM 20001     22186   6591.00      0.00 27497072 18018808   9.16  python3
11:27:38 PM 20001     22186   7442.00      0.00 27519344 18041252   9.17  python3
11:27:39 PM 20001     22186   7099.00      0.00 27540848 18063080   9.18  python3
11:27:40 PM 20001     22186   6949.00      0.00 27561328 18084552   9.19  python3
11:27:41 PM 20001     22186   6612.00      0.00 27581808 18104944   9.20  python3
11:27:42 PM 20001     22186   6183.00      0.00 27600496 18124108   9.21  python3
11:27:43 PM 20001     22186   7392.00      0.00 27622256 18148360   9.23  python3
11:27:44 PM 20001     22186   5450.00      0.00 27638896 18165380   9.24  python3
11:27:45 PM 20001     22186   6586.00      0.00 27659376 18186784   9.25  python3
11:27:46 PM 20001     22186   6749.00      0.00 27680112 18208632   9.26  python3
11:27:47 PM 20001     22186   5568.00      0.00 27697520 18226232   9.27  python3
11:27:48 PM 20001     22186   6410.00      0.00 27718692 18248284   9.28  python3
11:27:49 PM 20001     22186   6513.00      0.00 27743168 18273904   9.29  python3
11:27:50 PM 20001     22186   5811.00      0.00 27764668 18297324   9.30  python3
11:27:51 PM 20001     22186   9268.00      0.00 27802008 18335336   9.32  python3
11:27:52 PM 20001     22186   4598.00      0.00 27819160 18352688   9.33  python3
11:27:53 PM 20001     22186   6982.00      0.00 27836312 18370080   9.34  python3
11:27:54 PM 20001     22186  10137.00      0.00 27852952 18388652   9.35  python3
11:27:55 PM 20001     22186   8340.00      0.00 27870920 18406752   9.36  python3
11:27:56 PM 20001     22186  26741.00      0.00 27886768 18423008   9.37  python3
11:27:57 PM 20001     22186  16880.00      0.00 27905956 18442812   9.38  python3
11:27:58 PM 20001     22186  26109.00      0.00 27924244 18462684   9.39  python3
11:27:59 PM 20001     22186  21383.00      0.00 27942920 18481884   9.40  python3
11:28:00 PM 20001     22186  19122.00      0.00 27964184 18503608   9.41  python3
11:28:01 PM 20001     22186  21584.00      0.00 27992240 18535772   9.42  python3
11:28:02 PM 20001     22186  18958.00      0.00 28017212 18561588   9.44  python3
11:28:03 PM 20001     22186 130527.00      0.00 26283448 16832364   8.56  python3
11:28:04 PM 20001     22186   2080.00      0.00 26283448 16832580   8.56  python3
11:28:05 PM 20001     22186   1933.00      0.00 26283448 16832580   8.56  python3
11:28:06 PM 20001     22186  41131.00      0.00 26292664 16842000   8.56  python3
11:28:07 PM 20001     22186  11753.00      0.00 26324408 16873672   8.58  python3
11:28:08 PM 20001     22186  11325.00      0.00 26355640 16904964   8.59  python3
11:28:09 PM 20001     22186   9347.00      0.00 26386360 16935740   8.61  python3
11:28:10 PM 20001     22186   8806.00      0.00 26417848 16967288   8.63  python3
11:28:11 PM 20001     22186   8240.00      0.00 26448568 16998072   8.64  python3
11:28:12 PM 20001     22186   8049.00      0.00 26478520 17028076   8.66  python3
11:28:13 PM 20001     22186   7821.00      0.00 26507960 17057572   8.67  python3
11:28:14 PM 20001     22186   7679.00      0.00 26536376 17086040   8.69  python3
11:28:15 PM 20001     22186   7509.00      0.00 26564536 17114244   8.70  python3
11:28:16 PM 20001     22186   6908.00      0.00 26591160 17140928   8.71  python3
11:28:17 PM 20001     22186   7442.00      0.00 26619576 17169396   8.73  python3
11:28:18 PM 20001     22186   6742.00      0.00 26645432 17195288   8.74  python3
11:28:19 PM 20001     22186   6719.00      0.00 26671288 17221192   8.76  python3
11:28:20 PM 20001     22186   6595.00      0.00 26696632 17246404   8.77  python3
11:28:21 PM 20001     22186   6314.00      0.00 26720696 17270748   8.78  python3
11:28:22 PM 20001     22186   5737.00      0.00 26742968 17293056   8.79  python3
11:28:23 PM 20001     22186   5130.00      0.00 26762936 17313068   8.80  python3
11:28:24 PM 20001     22186   5991.00      0.00 26786232 17336584   8.81  python3
11:28:25 PM 20001     22186   6097.00      0.00 26809528 17360112   8.83  python3
11:28:26 PM 20001     22186   4819.00      0.00 26828472 17379664   8.84  python3
11:28:27 PM 20001     22186 238488.00      0.00 26842040 17395408   8.84  python3
11:28:28 PM 20001     22186 546899.00      0.00 26842040 17395408   8.84  python3
11:28:29 PM 20001     22186 177209.00      0.00 26842040 17395408   8.84  python3
11:28:30 PM 20001     22186   6366.00      0.00 26842040 17395408   8.84  python3
11:28:31 PM 20001     22186   1744.00      0.00 26843832 17397244   8.84  python3
11:28:32 PM 20001     22186   4859.00      0.00 26862520 17417688   8.86  python3
11:28:33 PM 20001     22186  11314.00      0.00 26884280 17440336   8.87  python3
11:28:34 PM 20001     22186   8268.00      0.00 26908600 17464728   8.88  python3
11:28:35 PM 20001     22186   8627.00      0.00 26941112 17497292   8.90  python3
11:28:36 PM 20001     22186  12582.00      0.00 26971832 17528152   8.91  python3
11:28:37 PM 20001     22186   9097.00      0.00 26998200 17554508   8.92  python3
11:28:38 PM 20001     22186  14313.00      0.00 27016632 17573348   8.93  python3
11:28:39 PM 20001     22186  63133.00      0.00 21224992 11835668   6.02  python3
11:28:40 PM 20001     22186  20393.00      0.00 21224992 11835668   6.02  python3
11:28:41 PM 20001     22186      0.00      0.00 21224992 11835668   6.02  python3
11:28:42 PM 20001     22186    153.00      0.00 21224480 11835156   6.02  python3
11:28:43 PM 20001     22186      0.00      0.00 21224480 11835156   6.02  python3
11:28:44 PM 20001     22186      0.00      0.00 21224480 11835156   6.02  python3
11:28:45 PM 20001     22186    577.00      0.00 21224480 11835156   6.02  python3
11:28:46 PM 20001     22186   2690.00      0.00 21224480 11835156   6.02  python3
11:28:47 PM 20001     22186  69479.00      0.00 20965660 11576336   5.89  python3
11:28:48 PM 20001     22186 174059.00      0.00 20255260 10865936   5.52  python3
11:28:49 PM 20001     22186  70951.00      0.00 19673116 10283792   5.23  python3
11:28:50 PM 20001     22186 133661.00      0.00 18628636 9239312   4.70  python3
11:28:51 PM 20001     22186  72961.00      0.00 17401884 8012560   4.07  python3
11:28:52 PM 20001     22186  33930.00      0.00 15823320 6433996   3.27  python3
